Title,Link,Source,Time,Summary,Company,Page,CrawlTime,TimeRange
平安银行发布调整平安金积存业务（含定投计划）起购金额的公告，由于近期国内金价波动较大，根据黄金积存业务相关监管规定，为顺应市场变化，该行将对该业务做如下调整： 1、自2024年4月2日起，平安银行平安...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-03-01~2024-03-31&search4=&search5=&page=1,iWenCai,2024年4月2日,3月26日，平安银行发布调整平安金积存业务（含定投计划）起购金额的公告，由于近期国内金价波动较大，根据黄金积存业务相关监管规定，为顺应市场变化，该行将对该业务做如下调整： 1、自2024年4月2日起，平安银行平安金积存业务按金额设定的定投计划起投金额由500元上调至600元。 2、调整前已设置成功的,平安银行,1,2025-12-16 00:55:16,2024-03-01 to 2024-03-31
平安银行将停止发行平安大润发联名信用卡及处理方案,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-03-01~2024-03-31&search4=&search5=&page=1,iWenCai,Unknown time,平安银行将停止发行平安大润发联名信用卡及处理方案,平安银行,1,2025-12-16 00:55:16,2024-03-01 to 2024-03-31
平安银行网点城市》了解），我行将于2024年5月1日起（含）分批停卡，具体请您留意我行通知。 2、自2024年5月1日起（含），您所持大润发联名卡的权益变动如下： 1）卡片到期或停卡时，卡片的最高0....,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-03-01~2024-03-31&search4=&search5=&page=1,iWenCai,2024年5月1日,如您预留在我行的地址不在我行发卡城市范围内（点《平安银行网点城市》了解），我行将于2024年5月1日起（含）分批停卡，具体请您留意我行通知。 2、自2024年5月1日起（含），您所持大润发联名卡的权益变动如下： 1）卡片到期或停卡时，卡片的最高0.5%大润发店内消费奖励金权益将终止，在此之前您还有未,平安银行,1,2025-12-16 00:55:16,2024-03-01 to 2024-03-31
平安银行：盈利增速下降，息差承压 -招证|银行,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-04-01~2024-04-30&search4=&search5=&page=1,iWenCai,Unknown time,平安银行：盈利增速下降，息差承压 -招证|银行,平安银行,1,2025-12-16 00:55:24,2024-04-01 to 2024-04-30
平安银行披露2024年一季度报告：营业收入387.70亿元，YoY -14%；归母净利润149.32亿元，YoY +2.3%；年化加权平均ROE为13.36%。24Q1资产规模5.73万亿元，较23年...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-04-01~2024-04-30&search4=&search5=&page=1,iWenCai,Unknown time,本报告联系人：邵春雨 4月19日晚平安银行披露2024年一季度报告：营业收入387.70亿元，YoY -14%；归母净利润149.32亿元，YoY +2.3%；年化加权平均ROE为13.36%。24Q1资产规模5.73万亿元，较23年末增长2.5%，不良贷款率1.07%，拨备覆盖率261.66%。 ,平安银行,1,2025-12-16 00:55:24,2024-04-01 to 2024-04-30
平安银行、招行和郑州银行降幅列前三,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-04-01~2024-04-30&search4=&search5=&page=1,iWenCai,Unknown time,2023年18家银行房地产贷款占比下降，平安银行、招行和郑州银行降幅列前三,平安银行,1,2025-12-16 00:55:24,2024-04-01 to 2024-04-30
平安银行、招商银行和郑州银行的降幅位列前三，分别下降4.26%，3.26%和2.62%。此外，房地产贷款在企业贷款中占比有所增加的5家上市银行，兴业银行、宁波银行的房地产贷款基数较大，其他三家银行的房...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-04-01~2024-04-30&search4=&search5=&page=1,iWenCai,Unknown time,房地产贷款在银行企业贷款的占比呈现下降趋势。在23家A股上市银行中，有18家银行房地产贷款在企业贷款中的占比下降。其中，平安银行、招商银行和郑州银行的降幅位列前三，分别下降4.26%，3.26%和2.62%。此外，房地产贷款在企业贷款中占比有所增加的5家上市银行，兴业银行、宁波银行的房地产贷款基数较,平安银行,1,2025-12-16 00:55:24,2024-04-01 to 2024-04-30
平安银行总行架构改革仍在继续？多家银行称近期接到该行员工问询，或为“找下家”做准备,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-04-01~2024-04-30&search4=&search5=&page=1,iWenCai,Unknown time,平安银行总行架构改革仍在继续？多家银行称近期接到该行员工问询，或为“找下家”做准备,平安银行,1,2025-12-16 00:55:24,2024-04-01 to 2024-04-30
平安银行医疗健康文化旅游金融事业部总裁李茜已加入华兴银行，协助行长助理段欣处理对公业务。 总行部门科室调整，人员继续腾挪 平安银行在2023年年报表示，此次架构改革之后，“总行精简架构，简政放权，优化...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-04-01~2024-04-30&search4=&search5=&page=1,iWenCai,Unknown time,也有部分干部选择离职。如原平安银行医疗健康文化旅游金融事业部总裁李茜已加入华兴银行，协助行长助理段欣处理对公业务。 总行部门科室调整，人员继续腾挪 平安银行在2023年年报表示，此次架构改革之后，“总行精简架构，简政放权，优化机制，提升效率，增强服务能力，向“服务型、赋能型”组织转型。 前述接受咨询,平安银行,1,2025-12-16 00:55:24,2024-04-01 to 2024-04-30
平安银行首席风险官吴雷鸣任职资格获批 恒丰银行两名董事任职资格获批,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-04-01~2024-04-30&search4=&search5=&page=1,iWenCai,Unknown time,人事变动｜平安银行首席风险官吴雷鸣任职资格获批 恒丰银行两名董事任职资格获批,平安银行,1,2025-12-16 00:55:24,2024-04-01 to 2024-04-30
平安银行行长助理、首席风险官吴雷鸣任职资格获批 日前，国家金融监督管理总局发布关于平安银行吴雷鸣任职资格的批复。据《平安银行关于核准吴雷鸣同志任职资格的请示》（平银发〔2024〕79号）收悉。经审核，...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-04-01~2024-04-30&search4=&search5=&page=1,iWenCai,Unknown time,平安银行行长助理、首席风险官吴雷鸣任职资格获批 日前，国家金融监督管理总局发布关于平安银行吴雷鸣任职资格的批复。据《平安银行关于核准吴雷鸣同志任职资格的请示》（平银发〔2024〕79号）收悉。经审核，核准吴雷鸣平安银行股份有限公司行长助理、首席风险官的任职资格。 恒丰银行非执行董事侯振凯任职资格获批,平安银行,1,2025-12-16 00:55:24,2024-04-01 to 2024-04-30
平安银行股息率高达7.2%,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-04-01~2024-04-30&search4=&search5=&page=1,iWenCai,Unknown time,多家银行提高派息，招行派息比提至35%，平安银行股息率高达7.2%,平安银行,1,2025-12-16 00:55:24,2024-04-01 to 2024-04-30
平安银行、中信银行等多家银行都宣布提高派息。 自2023年10月以来，监管持续推进上市公司派息，标普指数认为，A股的派息文化获得了显...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-04-01~2024-04-30&search4=&search5=&page=1,iWenCai,Unknown time,3月26日，招商银行董事长缪建民在招商银行2023年度业绩发布会上表示：“我们分红派息率既然提高了，就没打算再降下来。” 与2023年的业绩发布同步，招商银行宣布将2023年的派息比例提高至35%。过去几年，招商银行的派息比例都是33%。 受这一消息影响，截至3月26日收盘，招商银行股价收涨3.35,平安银行,1,2025-12-16 00:55:24,2024-04-01 to 2024-04-30
平安银行等10股净流入资金超千万元,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-04-01~2024-04-30&search4=&search5=&page=1,iWenCai,Unknown time,银行行业今日净流入资金1.60亿元，平安银行等10股净流入资金超千万元,平安银行,1,2025-12-16 00:55:24,2024-04-01 to 2024-04-30
平安银行管培生内推名额开...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-04-01~2024-04-30&search4=&search5=&page=1,iWenCai,Unknown time,银行总行全职内推 | 年薪20-25万，总行编制，base北上深，平安银行管培生内推名额开...,平安银行,1,2025-12-16 00:55:24,2024-04-01 to 2024-04-30
平安银行总行管培生，base深圳，年薪20-25万，18个月轮岗期，未来经营管理岗位储备人才，限2023.6-2024.7毕业应届生，名校硕士学历+金融相关实习经验；已经自行投递的人选无法内推 🔥【春...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-04-01~2024-04-30&search4=&search5=&page=1,iWenCai,Unknown time,🔥【春招】平安银行总行管培生，base深圳，年薪20-25万，18个月轮岗期，未来经营管理岗位储备人才，限2023.6-2024.7毕业应届生，名校硕士学历+金融相关实习经验；已经自行投递的人选无法内推 🔥【春招】平安银行分行管培生，base北上深，年薪20-23万，12-18个月轮岗期，前中后台岗,平安银行,1,2025-12-16 00:55:24,2024-04-01 to 2024-04-30
平安银行和兴业银行均低于1...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-04-01~2024-04-30&search4=&search5=&page=1,iWenCai,Unknown time,17家A股上市银行涉房贷款不良率排行：重庆农商行超9%为最高，平安银行和兴业银行均低于1...,平安银行,1,2025-12-16 00:55:24,2024-04-01 to 2024-04-30
平安银行和兴业银行2023年末的房地产业不良贷款率均低于1%。据悉，近年来，重庆农商行在房地产贷款方面采取了一系列压降措施，然而，其房地产业的不良贷款率却呈现出升高的趋势，且连续两...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-04-01~2024-04-30&search4=&search5=&page=1,iWenCai,Unknown time,金融界4月9日消息 近年来，房地产业不良贷款率备受关注。截至目前，已有17家A股上市银行披露相关数据。具体来看，17家银行中，有11家2023年末的房地产业不良贷款率较2022年末上升，6家下降。其中重庆农商行的房地产业不良贷款率达9.27%，为最高。其次为重庆银行和郑州银行，均为6.48%。相反，,平安银行,1,2025-12-16 00:55:24,2024-04-01 to 2024-04-30
平安银行股份有限公司关联交易公告》。 六、审议通过了《关于与平安消费金融有限公司关联交易的议案》。 本行董事会独立董事专门会议和关联交易控制委员会已审议通过本议案，全体独立董事同意本议案。 本议案同意...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-04-01~2024-04-30&search4=&search5=&page=1,iWenCai,Unknown time,具体内容请见本行于同日在巨潮资讯网（www.cninfo.com.cn）披露的《平安银行股份有限公司关联交易公告》。 六、审议通过了《关于与平安消费金融有限公司关联交易的议案》。 本行董事会独立董事专门会议和关联交易控制委员会已审议通过本议案，全体独立董事同意本议案。 本议案同意票 9票，反对票 0,平安银行,1,2025-12-16 00:55:24,2024-04-01 to 2024-04-30
平安银行（000001）：4月29日北向资金增持2045.18万股,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-04-01~2024-04-30&search4=&search5=&page=1,iWenCai,Unknown time,平安银行（000001）：4月29日北向资金增持2045.18万股,平安银行,1,2025-12-16 00:55:24,2024-04-01 to 2024-04-30
平安银行。近5个交易日中，获北向资金增持的有4天，累计净增持2947.25万股。近20个交易日中，获北向资金增持的有13天，累计净增持6400.06万股。截至目前，北向资金持有平安银行7.42亿股，占...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-04-01~2024-04-30&search4=&search5=&page=1,iWenCai,Unknown time,证券之星消息，4月29日北向资金增持2045.18万股平安银行。近5个交易日中，获北向资金增持的有4天，累计净增持2947.25万股。近20个交易日中，获北向资金增持的有13天，累计净增持6400.06万股。截至目前，北向资金持有平安银行7.42亿股，占公司A股总股本的3.83%。 平安银行（000,平安银行,1,2025-12-16 00:55:24,2024-04-01 to 2024-04-30
平安银行管理层调整不断。 1月17日，鞠维萍因工作原因，辞任平安银行副行长；2月，平安银行行长特别助理蔡新发离职，已加盟华兴银行任副行长；4月3日，平安银行公告，金融监管总局已核准吴雷鸣本行行长助理、...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-04-01~2024-04-30&search4=&search5=&page=1,iWenCai,Unknown time,今年以来，平安银行管理层调整不断。 1月17日，鞠维萍因工作原因，辞任平安银行副行长；2月，平安银行行长特别助理蔡新发离职，已加盟华兴银行任副行长；4月3日，平安银行公告，金融监管总局已核准吴雷鸣本行行长助理、首席风险官的任职资格。 据了解，从去年末，平安银行就已经开始进行组织机构改革。此前，银行人,平安银行,1,2025-12-16 00:55:24,2024-04-01 to 2024-04-30
平安银行管理层调整不断。1月17日，鞠维萍因工作原因，辞任平安银行副行长；2月，平安银行行长特别助理蔡新发离职，已加盟华兴银行任副行长；4月3日，平安银行公告，金融监管总局已核准吴雷鸣本行行长助理、首...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-04-01~2024-04-30&search4=&search5=&page=1,iWenCai,Unknown time,今年以来，平安银行管理层调整不断。1月17日，鞠维萍因工作原因，辞任平安银行副行长；2月，平安银行行长特别助理蔡新发离职，已加盟华兴银行任副行长；4月3日，平安银行公告，金融监管总局已核准吴雷鸣本行行长助理、首席风险官的任职资格。据了解，从去年末，平安银行就已经开始进行组织机构改革。此前，银行人事已,平安银行,1,2025-12-16 00:55:24,2024-04-01 to 2024-04-30
平安银行（SZ 000001，收盘价：10.81元）4月29日发布公告称，2024年5月24日下午14:30，公司将在深圳市深南东路5047号公司六楼多功能会议厅召开2023年年度股东大会。本次股东大...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-04-01~2024-04-30&search4=&search5=&page=1,iWenCai,2024年5月24日,每经AI快讯，平安银行（SZ 000001，收盘价：10.81元）4月29日发布公告称，2024年5月24日下午14:30，公司将在深圳市深南东路5047号公司六楼多功能会议厅召开2023年年度股东大会。本次股东大会将审议《平安银行股份有限公司2023年度董事会工作报告》等议案，2024年5月17日,平安银行,1,2025-12-16 00:55:24,2024-04-01 to 2024-04-30
平安银行员工绩效奖金率先打折，将打响今年银行减薪...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-05-01~2024-05-31&search4=&search5=&page=1,iWenCai,Unknown time,上市银行“最艰难”一季报后果显现，平安银行员工绩效奖金率先打折，将打响今年银行减薪...,平安银行,1,2025-12-16 00:55:33,2024-05-01 to 2024-05-31
平安银行受银保渠道降费、权益类基金销量下滑等影响，财富管理手续费收入同比下降。2024年一季度，财富管理手续费收入仅10.74亿元。 将打响银行今年减薪第一枪？ 一位平安银行员工表示，人力资源部对本次...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-05-01~2024-05-31&search4=&search5=&page=1,iWenCai,Unknown time,较上年末下降6.1%。 此外，平安银行受银保渠道降费、权益类基金销量下滑等影响，财富管理手续费收入同比下降。2024年一季度，财富管理手续费收入仅10.74亿元。 将打响银行今年减薪第一枪？ 一位平安银行员工表示，人力资源部对本次绩效打折的解释口径不一，但整体看波及全员，核心原因是公司一季度业绩不佳,平安银行,1,2025-12-16 00:55:33,2024-05-01 to 2024-05-31
平安银行回应气球贷！降首付、房贷利率后银行再推创新房贷产品,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-05-01~2024-05-31&search4=&search5=&page=1,iWenCai,Unknown time,平安银行回应气球贷！降首付、房贷利率后银行再推创新房贷产品,平安银行,1,2025-12-16 00:55:33,2024-05-01 to 2024-05-31
平安银行在其官方微信公众号上推送了一则房贷利好政策的文章，其中提及的“气球贷”备受市场关注。5月30日，平安银行方面回应贝壳财经记者称，“气球贷是适用我行个人商住两用房按揭业务的一种还款方式，客户选择...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-05-01~2024-05-31&search4=&search5=&page=1,iWenCai,Unknown time,近期，平安银行在其官方微信公众号上推送了一则房贷利好政策的文章，其中提及的“气球贷”备受市场关注。5月30日，平安银行方面回应贝壳财经记者称，“气球贷是适用我行个人商住两用房按揭业务的一种还款方式，客户选择我行按揭贷款且用途为商住两用房按揭时，在选择还款方式时可选择气球贷。” 平安银行指出，通过降低,平安银行,1,2025-12-16 00:55:33,2024-05-01 to 2024-05-31
平安银行被指“全员降薪”，集团保险人力两年少近四万人，平安综合金融何去何从？,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-05-01~2024-05-31&search4=&search5=&page=1,iWenCai,Unknown time,平安银行被指“全员降薪”，集团保险人力两年少近四万人，平安综合金融何去何从？,平安银行,1,2025-12-16 00:55:33,2024-05-01 to 2024-05-31
平安银行员工降薪的消息在业内流传。 根据媒体公开报道，“有多名平安银行员工表示其本人及所在部门当月绩效奖金出现不同程度‘打折’。有员工转述人力资源部的口径称，本次打折没有统一降薪方案，主要根据不同部门...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-05-01~2024-05-31&search4=&search5=&page=1,iWenCai,Unknown time,保观 | 聚焦保险创新 由于近期公众号推送机制改变，欢迎您在公众号首页点击右上【···】，将保观设为“星标”，及时跟踪行业最新资讯 近日，一则有关于平安银行员工降薪的消息在业内流传。 根据媒体公开报道，“有多名平安银行员工表示其本人及所在部门当月绩效奖金出现不同程度‘打折’。有员工转述人力资源部的口,平安银行,1,2025-12-16 00:55:33,2024-05-01 to 2024-05-31
平安银行白金信用卡额度高不高？哪个银行信用卡额度高？,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-05-01~2024-05-31&search4=&search5=&page=1,iWenCai,Unknown time,平安银行白金信用卡额度高不高？哪个银行信用卡额度高？,平安银行,1,2025-12-16 00:55:33,2024-05-01 to 2024-05-31
平安银行白金信用卡备受关注，其额度如何？与其他银行相比又有何不同？让我们一起探究，揭开这一金融谜团。 在众多银行信用卡中，平安银行白金信用卡以其周到的服务和优越的额度而备受瞩目。据悉，该卡的额度一般可...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-05-01~2024-05-31&search4=&search5=&page=1,iWenCai,Unknown time,随着社会经济的不断发展和人们生活水平的提高，信用卡已经成为现代人生活中不可或缺的金融工具之一。作为便捷支付和消费的重要方式，信用卡的额度成为消费者关注的焦点之一。而在众多银行推出的信用卡产品中，平安银行白金信用卡备受关注，其额度如何？与其他银行相比又有何不同？让我们一起探究，揭开这一金融谜团。 在众,平安银行,1,2025-12-16 00:55:33,2024-05-01 to 2024-05-31
平安银行厦门分行：金融惠民 幸福聚厦 -——湖里禾欣社区平安守护者行动,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-05-01~2024-05-31&search4=&search5=&page=1,iWenCai,Unknown time,平安银行厦门分行：金融惠民 幸福聚厦 -——湖里禾欣社区平安守护者行动,平安银行,1,2025-12-16 00:55:33,2024-05-01 to 2024-05-31
平安银行厦门分行召集志愿者走进湖里禾欣社区--金融消保驿站，开展常态化平安守护者行动，为社区居民普及实用金融知识，筑牢居民防护墙。 志愿者立足宣传展位，在宣传专区旁开设趣味套圈圈活动区，引导社区居民主...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-05-01~2024-05-31&search4=&search5=&page=1,iWenCai,Unknown time,转自：台海网 5月16日，平安银行厦门分行召集志愿者走进湖里禾欣社区--金融消保驿站，开展常态化平安守护者行动，为社区居民普及实用金融知识，筑牢居民防护墙。 志愿者立足宣传展位，在宣传专区旁开设趣味套圈圈活动区，引导社区居民主动了解常见的金融诈骗形式，推动居民远离“非法集资”骗局。 志愿者还结合5·,平安银行,1,2025-12-16 00:55:33,2024-05-01 to 2024-05-31
平安银行回应“气球贷”：适用于个人商住两用房按揭，满足新市民安居需求,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-05-01~2024-05-31&search4=&search5=&page=1,iWenCai,Unknown time,平安银行回应“气球贷”：适用于个人商住两用房按揭，满足新市民安居需求,平安银行,1,2025-12-16 00:55:33,2024-05-01 to 2024-05-31
平安银行官方公众号发布了一则推文，宣传其“特色还款方式”——包括“二阶段还款”“双周供”“轻松还”和“气球贷”等四大类。 值得注意的是，“气球贷”一般都是用于周期比较短的经营贷或者消费贷，“气球贷”还...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-05-01~2024-05-31&search4=&search5=&page=1,iWenCai,Unknown time,平安银行官方公众号发布了一则推文，宣传其“特色还款方式”——包括“二阶段还款”“双周供”“轻松还”和“气球贷”等四大类。 值得注意的是，“气球贷”一般都是用于周期比较短的经营贷或者消费贷，“气球贷”还款模式下贷款用途不能流向房地产。 除“气球贷”外，平安银行特色还款方式还有“轻松还”和“二阶段还款”,平安银行,1,2025-12-16 00:55:33,2024-05-01 to 2024-05-31
平安银行零售金融业务余额19489.94亿元，较上年末的20270.05亿元下降了780.22亿元。平安银行零售金融业务的失速，加上公司金融业务无法抵补缺口，导致该行整体经营情况不佳。2023年，平安...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-05-01~2024-05-31&search4=&search5=&page=1,iWenCai,Unknown time,此外，截止2023年末，平安银行零售金融业务余额19489.94亿元，较上年末的20270.05亿元下降了780.22亿元。平安银行零售金融业务的失速，加上公司金融业务无法抵补缺口，导致该行整体经营情况不佳。2023年，平安银行实现营业收入1646.99亿元，同比下降8.4%。其中，利息净收入117,平安银行,1,2025-12-16 00:55:33,2024-05-01 to 2024-05-31
平安银行推动银行办理企业外债外汇登记业务，为企业提供便捷高效的跨境融资及结算服务，释放政策红利，助力实体经济持续健康发展。江苏省成为跨境贸易投资高水平开放试点之一后，平安银行南京分行做好提效扩面政策宣...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-05-01~2024-05-31&search4=&search5=&page=1,iWenCai,Unknown time,为立足做好金融“五篇大文章”，平安银行推动银行办理企业外债外汇登记业务，为企业提供便捷高效的跨境融资及结算服务，释放政策红利，助力实体经济持续健康发展。江苏省成为跨境贸易投资高水平开放试点之一后，平安银行南京分行做好提效扩面政策宣导，快速落地10笔外债登记业务。为发挥离岸融资审批快、成本低、服务优的,平安银行,1,2025-12-16 00:55:33,2024-05-01 to 2024-05-31
平安银行“享老”服务多点开花,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-05-01~2024-05-31&search4=&search5=&page=1,iWenCai,Unknown time,养老金融提质增效，平安银行“享老”服务多点开花,平安银行,1,2025-12-16 00:55:33,2024-05-01 to 2024-05-31
"平安银行充分发挥综合金融优势,不断升级养老服务体系,在健康、理财等老年朋友最为关注的领域均有布局。 以个人养老金为切入点,为满足跨年龄客户的差异化养老投资需求和为客户的养老账户投资提供更全面的品类选择...",https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-05-01~2024-05-31&search4=&search5=&page=1,iWenCai,Unknown time,"为进一步守护老年朋友的美好颐年生活,平安银行充分发挥综合金融优势,不断升级养老服务体系,在健康、理财等老年朋友最为关注的领域均有布局。 以个人养老金为切入点,为满足跨年龄客户的差异化养老投资需求和为客户的养老账户投资提供更全面的品类选择,平安银行已经上架了149支不同的产品供客户自主挑选,优选具备稳",平安银行,1,2025-12-16 00:55:33,2024-05-01 to 2024-05-31
平安银行信用卡中心南昌分中心换领金融许可证,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-05-01~2024-05-31&search4=&search5=&page=1,iWenCai,Unknown time,平安银行信用卡中心南昌分中心换领金融许可证,平安银行,1,2025-12-16 00:55:33,2024-05-01 to 2024-05-31
平安银行发布公告称，根据《中华人民共和国商业银行法》、《中华人民共和国银行业监督管理法》、《银行保险机构许可证管理办法》等相关法律法规规定，平安银行股份有限公司信用卡中心南昌分中心因经营地址变更，换领...,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-05-01~2024-05-31&search4=&search5=&page=1,iWenCai,2024年5月28日,2024年5月28日，平安银行发布公告称，根据《中华人民共和国商业银行法》、《中华人民共和国银行业监督管理法》、《银行保险机构许可证管理办法》等相关法律法规规定，平安银行股份有限公司信用卡中心南昌分中心因经营地址变更，换领《中华人民共和国金融许可证》。 机构名称：平安银行股份有限公司信用卡中心南昌分,平安银行,1,2025-12-16 00:55:33,2024-05-01 to 2024-05-31
平安银行苏州盛泽舜湖社区支行换领金融许可证,https://www.iwencai.com/unifiedwap/inforesult?w=%E5%B9%B3%E5%AE%89%E9%93%B6%E8%A1%8C&querytype=news&search1=&search2=&search3=2024-05-01~2024-05-31&search4=&search5=&page=1,iWenCai,Unknown time,平安银行苏州盛泽舜湖社区支行换领金融许可证,平安银行,1,2025-12-16 00:55:33,2024-05-01 to 2024-05-31
