source,data_type,date,year,stock_code,company_name,open,close,high,low,volume,amount,amplitude,change_percent,change_amount,turnover,MA5,MA10,MA20,MA60,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower,financial_indicator,financial_value,news_title,news_source,news_time,news_summary,news_link,news_time_range
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.950588,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,47.260992,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.854954,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.082522,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,63.384341,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,52.739007,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,12.435368,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,0.86,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,2.950588,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,90.118339,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,21.52,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,14.018328,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.294058,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,52.739007,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,53.231458,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.294058,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.07865,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,10.119756,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,90.118339,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.804861,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,0.053958,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.887384,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,4.329463,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,356328024.05,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,53.231458,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,2.872265,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,6671.850401,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,669393689.74,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,2.872265,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.018361,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,30.374494,,,,,,
stock,financial,1994-12-31,1994,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.86,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,216501117.68,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.947204,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,12.771461,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.096058,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,9.33452,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,30.201022,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,1868326338.06,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,79.987235,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.947204,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,416372536.57,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,89.287076,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,1.314983,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,216501117.68,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,416372536.57,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.011156,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,0.5,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,0.050982,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,178601293.58,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,14.966641,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,178.064797,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,20.012764,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,89.287076,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,4.134005,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.275845,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,79.987235,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,835.340957,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,1.314983,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,4.324373,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.364149,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,25.793012,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.048527,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.5,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,4.324373,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,9.71226,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,216501117.68,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,11.6142,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.684378,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,4.324373,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,216501117.68,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,25.793012,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,3530.647041,,,,,,
stock,financial,1995-06-30,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,1.314983,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,0.043905,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.520172,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,2.430828,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,47.491424,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,10.282444,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.100766,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,435059720.65,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,2.43044,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,17.409808,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,8199.366606,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,22.114748,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,52.508575,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.197556,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,435129069.51,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.811369,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.613813,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,2.43044,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.012901,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,10.360659,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,1960538933.2,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,90.348104,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,63.757053,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,90.348104,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,435059720.65,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,435129069.51,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.022422,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,2.520172,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,935491161.79,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,55.355768,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,55.355768,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,14.169801,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,22.25,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.520172,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.012901,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.708803,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,52.508575,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,443595439.83,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,24.994858,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,938.496678,,,,,,
stock,financial,1995-12-31,1995,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,935491161.79,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,17.038331,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,1.632502,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.460522,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,64.635966,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,15.7,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,90.431259,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,10.450696,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.242411,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,947.096079,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,1.632502,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.119547,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,58.190899,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,6095.422367,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,364226822.04,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.35,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,55.282164,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,59.702681,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,364123417.35,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.960809,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.500287,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,2.242411,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.636657,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,14.795051,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,68.233229,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,265423716.2,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,1.632965,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,55.282164,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,0.02953,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.143988,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,0.35,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.018768,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,364226822.04,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,10.43398,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,658663461.71,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.281602,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,90.431259,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,364123417.35,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,658663461.71,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,59.702681,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.636657,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,40.297318,,,,,,
stock,financial,1996-06-30,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,2324894800.51,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,26.33754,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,16.320312,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,83.679687,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,91.540588,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.168498,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,1084.207038,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,14.396328,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.4501,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,787479009.34,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.4501,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,3.128274,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,3030.909176,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,787300629.68,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.130619,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,787300629.68,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,11.209737,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.281602,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,26.33754,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,1440839544.04,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,31.07,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,2539686884.06,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.8894,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,80.975959,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,3.128274,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,35.075075,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.573668,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,91.540588,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,629448833.32,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,219.540343,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.8894,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.594829,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,0.118776,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,1440839544.04,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.76,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,787479009.34,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.040579,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,11.821153,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,2.4501,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,83.679687,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,3.128982,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,0.76,,,,,,
stock,financial,1996-12-31,1996,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,30.668966,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,61.604718,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,347968767.17,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.15344,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,717463802.29,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,447041518.46,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,10.984951,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,61.604718,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,90.231645,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.696089,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,90.231645,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,2.878176,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,2.878176,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.696089,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,1.465595,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,0.023785,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,财务风险,925.205387,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,收益质量,15.338546,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,14.9,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,51.308063,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,447041518.46,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,21.830144,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,447133185.35,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,16.099495,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,0.573334,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,常用指标,2982467398.68,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,1.465292,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,营运能力,7567.668531,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,每股指标,1.023238,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,73.478232,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,盈利能力,1.465292,,,,,,
stock,financial,1997-06-30,1997,1,平安银行,,,,,,,,,,,,,,,,,,,,,,成长能力,9.33505,,,,,,
